Date,Open,High,Low,Close,Adj Close,Volume
2020-05-01,31.850000381469727,32.08000183105469,31.110000610351562,31.290000915527344,30.967424392700195,11511900
2020-05-04,31.90999984741211,32.84000015258789,31.6299991607666,32.75,32.41237258911133,10793300
2020-05-05,34.279998779296875,34.81999969482422,32.959999084472656,33.06999969482422,32.72907257080078,13399700
2020-05-06,33.11000061035156,33.25,32.040000915527344,32.060001373291016,31.7294864654541,6072000
2020-05-07,32.97999954223633,33.38999938964844,32.43000030517578,32.529998779296875,32.194637298583984,5306900
2020-05-08,33.20000076293945,33.97999954223633,33.06999969482422,33.90999984741211,33.5604133605957,5987800
2020-05-11,33.15999984741211,33.2599983215332,32.70000076293945,32.7599983215332,32.42226791381836,4200400
2020-05-12,33.0,33.09000015258789,32.209999084472656,32.209999084472656,31.87793731689453,4356300
2020-05-13,32.15999984741211,32.16999816894531,30.770000457763672,31.040000915527344,30.720001220703125,7789400
2020-05-14,29.6200008392334,30.389999389648438,28.979999542236328,30.170000076293945,30.170000076293945,9756700
2020-05-15,30.290000915527344,30.739999771118164,29.90999984741211,30.1299991607666,30.1299991607666,7620000
2020-05-18,32.04999923706055,32.939998626708984,32.0,32.81999969482422,32.81999969482422,7926100
2020-05-19,32.90999984741211,32.91999816894531,32.15999984741211,32.15999984741211,32.15999984741211,6209600
2020-05-20,33.040000915527344,33.47999954223633,32.9900016784668,33.45000076293945,33.45000076293945,5272800
2020-05-21,33.150001525878906,33.43000030517578,32.20000076293945,32.439998626708984,32.439998626708984,6044300
2020-05-22,32.40999984741211,32.41999816894531,31.59000015258789,32.2400016784668,32.2400016784668,4178900
2020-05-26,32.939998626708984,33.08000183105469,32.529998779296875,32.689998626708984,32.689998626708984,4019700
2020-05-27,33.349998474121094,33.5,32.31999969482422,32.97999954223633,32.97999954223633,4987000
2020-05-28,33.36000061035156,33.36000061035156,32.52000045776367,32.61000061035156,32.61000061035156,4779500
2020-05-29,31.799999237060547,32.0099983215332,31.350000381469727,31.950000762939453,31.950000762939453,6299600
2020-06-01,32.150001525878906,33.25,31.969999313354492,33.18000030517578,33.18000030517578,5902100
2020-06-02,33.790000915527344,34.11000061035156,33.7599983215332,34.0,34.0,6131300
2020-06-03,35.22999954223633,35.790000915527344,35.130001068115234,35.650001525878906,35.650001525878906,6476600
2020-06-04,35.18000030517578,35.79999923706055,34.86000061035156,35.56999969482422,35.56999969482422,4765600
